ID,Title,Description,"How to use",Brand,Remainder,Images
,"Шампунь KUNDAL TEA TREE&MACADAMIA DEEP CLEANSING SHAMPOO 500ML - BABY POWDER","<h2>Шампунь KUNDAL TEA TREE&amp;MACADAMIA DEEP CLEANSING SHAMPOO 500ML - BABY POWDER</h2>

<p>Содержит 5000 частей на миллион экстракта листьев чайного дерева и 5000 частей на миллион торфяной воды, которые успокаивают, увлажняют и выводят токсины из кожи головы.&nbsp;Содержит 5 растительных масел, 47 растительных экстрактов и только ингредиенты EWG Green Grade (кроме ароматизаторов).&nbsp;Шампунь со сбалансированным pH, содержащий поверхностно-активные вещества растительного происхождения для мягкого, но глубокого очищения.&nbsp;Подходит для чувствительной кожи головы.</p>","<p>На влажные волосы нанесите небольшое количество продукта. Помассируйте несколько минут, а затем смойте теплой водой. При необходимости повторите процедуру дважды, пока волосы и кожа головы не будут полностью очищены.</p>",KUNDAL,27,http://localhost/upload/products/yLvJmQ67Hcd6.jpg
,"Шампунь KUNDAL CAFFEINE SHAMPOO 500ML - CHERRY BLOSSOM","<h2>Шампунь KUNDAL CAFFEINE SHAMPOO 500ML - CHERRY BLOSSOM</h2>

<p>Вода, кокосульфат натрия, кокоглюкозид, децил глюкозид, коко-бетаин, кофеина, глицерин, хлорид натрия, экстракт плодов зизифуса жужуба, экстракт корня дудника гигантского (angelica gigas), экстракт коры белой шелковицы (Morus alba), экстракт соевых бобов (Glycine max), экстракт портулака огородного (Portulaca oleracea), экстракт корня горца многоцветкового (Polygonum multiflorum), экстракт корня Asarum sieboldii, экстракт корня софоры желтоватой (Sophora flavescens), экстракт листьев туи западной (Thuja occidentalis), экстракт ягод годжи (Lycium chinense), экстракт листьев гинкго билоба (Ginkgo biloba), экстракт цветков сафлора (Carthamus tinctorius), гидролизованный коллаген, экстракт листьев хурмы восточной (Diospyros kaki), экстракт листьев камелии японской (Camellia japonica), экстракт плодов рожкового дерева (Ceratonia siliqua), экстракт корня ревеня (Rheum palmatum), экстракт корня ямса японского (Dioscorea japonica), экстракт корня вяза Давида (Ulmus davidiana), экстракт корня воробейника (Lithospermum erythrorhizon), экстракт листьев зеленого чая (Camellia sinensis), экстракт корня солодки (Glycyrrhiza glabra), экстракт корня женьшеня (Panax ginseng), экстракт кордицепса (Cordyceps sinensis), экстракт корня пиона молочноцветкового (Paeonia lactiflora), ментол, пантенол, салициловая кислота, никотинамид, аллантоин, бетаин, пропиленгликоль лаурат, гидроксиацетофенон, гуар гидроксипропилтримония хлорид, дипропиленгликоль, каприлилгликоль, лимонная кислота, глюконат натрия, дикалия глицирризат, бутиленгликоль, 1,2-гександиол, отдушка.</p>","<p>На влажные волосы нанесите небольшое количество продукта. Помассируйте несколько минут, а затем смойте теплой водой. При необходимости повторите процедуру дважды, пока волосы и кожа головы не будут полностью очищены.</p>",KUNDAL,11,http://localhost/upload/products/W313S4KpqgDl.jpg
,"Шампунь KUNDAL CAFFEINE SHAMPOO 500ML - WHITE MUSK","<h2>Шампунь KUNDAL CAFFEINE SHAMPOO 500ML - WHITE MUSK</h2>

<p>Вода, кокосульфат натрия, кокоглюкозид, децил глюкозид, коко-бетаин, кофеина, глицерин, хлорид натрия, экстракт плодов зизифуса жужуба, экстракт корня дудника гигантского (angelica gigas), экстракт коры белой шелковицы (Morus alba), экстракт соевых бобов (Glycine max), экстракт портулака огородного (Portulaca oleracea), экстракт корня горца многоцветкового (Polygonum multiflorum), экстракт корня Asarum sieboldii, экстракт корня софоры желтоватой (Sophora flavescens), экстракт листьев туи западной (Thuja occidentalis), экстракт ягод годжи (Lycium chinense), экстракт листьев гинкго билоба (Ginkgo biloba), экстракт цветков сафлора (Carthamus tinctorius), гидролизованный коллаген, экстракт листьев хурмы восточной (Diospyros kaki), экстракт листьев камелии японской (Camellia japonica), экстракт плодов рожкового дерева (Ceratonia siliqua), экстракт корня ревеня (Rheum palmatum), экстракт корня ямса японского (Dioscorea japonica), экстракт корня вяза Давида (Ulmus davidiana), экстракт корня воробейника (Lithospermum erythrorhizon), экстракт листьев зеленого чая (Camellia sinensis), экстракт корня солодки (Glycyrrhiza glabra), экстракт корня женьшеня (Panax ginseng), экстракт кордицепса (Cordyceps sinensis), экстракт корня пиона молочноцветкового (Paeonia lactiflora), ментол, пантенол, салициловая кислота, никотинамид, аллантоин, бетаин, пропиленгликоль лаурат, гидроксиацетофенон, гуар гидроксипропилтримония хлорид, дипропиленгликоль, каприлилгликоль, лимонная кислота, глюконат натрия, дикалия глицирризат, бутиленгликоль, 1,2-гександиол, отдушка.</p>","<p>На влажные волосы нанесите небольшое количество продукта. Помассируйте несколько минут, а затем смойте теплой водой. При необходимости повторите процедуру дважды, пока волосы и кожа головы не будут полностью очищены.</p>",KUNDAL,10,http://localhost/upload/products/B1q9g7EFuqYV.jpg
,"Шампунь KUNDAL BEER YEAST SHAMPOO 500ML - HERB MINT","<h2>Шампунь KUNDAL BEER YEAST SHAMPOO 500ML - HERB MINT</h2>

<p>Real Beer Yeast Scalp Cooling Care &ndash; освежающий шампунь для ухода за кожей головы, содержащий 10 780 ppm экстракта немецких пивных дрожжей. Пивные дрожжи являются богатым источником биотина, который стимулирует глубокий рост, предотвращает ломкость и выпадение волос.Благодаря своим ингредиентам, продукт может похвастаться удивительными результатами:-Очищает 98,6% ультрамелкой пыли,-Уменьшает количество отмерших клеток кожи головы на 36%,-Увеличивает объем корней волос на 8,8%,-уменьшает жирность кожи головы на 80,5%,-повышает эластичность волос на 4,3%.Шампунь также дарит освежающее ощущение благодаря растительному компоненту мяты и обладает особым ароматом:Верхние ноты&nbsp;(мята, апельсин)Средние ноты&nbsp;(эвкалипт, лаванда, роза)Базовая нота&nbsp;(сосна)Основные активные ингредиенты:Декспантенол&nbsp;&ndash; является производным пантотеновой кислоты (витамин В5), которая увлажняет, способствует росту, восстанавливает повреждения, ухаживает за волосами и улучшает здоровье кожи головы.Этот ингредиент обладает рядом преимуществ, в том числе:&ndash; Помогает увлажнить волосы, уменьшая их сухость.&ndash; Стимулирует рост волос, питая фолликулы-Улучшает кровообращение кожи головы.-Улучшает структуру волос, делая их более гладкими и легко расчесываемыми.&ndash; Успокаивает раздраженную кожу головы, уменьшая зуд.Салициловая кислота&nbsp;&ndash; широко используется в косметике по уходу за волосами, поскольку она обладает рядом преимуществ для волос и кожи головы.Некоторые из преимуществ салициловой кислоты следующие:-Очищение: Салициловая кислота является мощным эксфолиантом, который помогает очистить фолликулы волос и удалить скопления мертвых клеток, себум и другие загрязнения с кожи головы.-Противовоспалительное: Салициловая кислота обладает противовоспалительными свойствами, которые могут успокоить раздраженную кожу головы и уменьшить покраснение и воспаление.-Кондиционирование: Салициловая кислота может проникать в волосы, обеспечивая глубокое кондиционирование и улучшая текстуру и общий вид волос.Кому подойдет:Тип волос: ослабленные, тонкие</p>","<p>Нанесите соответствующее количество шампуня и мягко помассируйте кожу головы до образования густой пены. Тщательно промойте теплой водой.</p>",KUNDAL,4,http://localhost/upload/products/yatFn11rYSLn.webp
,"Шампунь KUNDAL DANDRUFF SHAMPOO 500ML - WHITE MUSK","<h2>Шампунь KUNDAL DANDRUFF SHAMPOO 500ML - WHITE MUSK</h2>

<p>Волосы склонны к ломкости, сухости и секущимся кончикам? Укрепите его!</p>

<p>Kundal Shampoo White Musk придает волосам качественное и в то же время бережное очищение. Кроме того, косметический продукт обладает смягчающим, регенерирующим, питательным и защитным действием. Мягко удаляет загрязнения, излишки кожного сала, остатки средств для укладки.Благотворно влияет на состояние и внешний вид волос благодаря комплексу ценных ингредиентов природного происхождения.Белый мускусный парфюмВерхние ноты &ndash; лимон, альдегидСредние ноты &ndash; пудровый мускус, иланг-иланг.Базовые ноты-панчули, амбра.Позвольте себе окутаться уникальными парфюмерными нотами, которые пробудят ваши чувства и страсть к жизни. Лимон заряжает свежестью, а средние ноты, такие как пудровый мускус и иланг-иланг, усиливают ощущение свежести.Основные активные ингредиенты:Мед &ndash; насыщает волосы и кожу веществами, способствующими росту здоровых локонов. Также оказывает увлажняющее действие и нормализует салоотделение, предотвращая чрезмерно быстрое загрязнение волос.Макадамия &ndash; придает локонам очаровательный и шелковистый блеск, делая их гладкими и блестящими.Кератин- обладает укрепляющим свойством, а также восстанавливает поврежденные волосы по всей структуре.Шелк &ndash; аналогичным действием обладает в составе шампуня. Также значительно улучшает состояние поврежденных волос, которые часто подвергались горячей укладке.Экстракт молочного протеина &ndash; увлажняет пряди.Масло ши повышает эластичность волос.Масло жожоба &ndash; обладает антиоксидантной активностью.Авокадо- насыщает волосы ценными витаминами, а кокосовое масло устраняет сухость и придает волосам блеск.Экстракты розмарина и ромашки- благотворно влияют на кожу головы благодаря антибактериальному, успокаивающему и противовоспалительному действию.Кому подойдет:Возраст: 18+Тип волос: сухие, поврежденные, нормальные, жирные, секущиеся кончики.</p>","<p>Нанесите небольшое количество шампуня на ладони.Вмассируйте шампунь в кожу головы кончиками пальцев.Смойте теплой водой.&rdquo;</p>",KUNDAL,23,http://localhost/upload/products/g9ooszdBMxPd.webp
,"Шампунь KUNDAL DANDRUFF SHAMPOO 500ML - APPLE GREEN TEA","<h2>Шампунь KUNDAL DANDRUFF SHAMPOO 500ML - APPLE GREEN TEA</h2>

<p>Шампунь Honey &amp; Macadamia Shampoo &ndash; для волос способствует улучшению здоровья волос и скальпа, благодаря органическим ингредиентам, входящим в его состав. За счет отсутствия содержания в шампуне сульфатов, средство прекрасно подойдет для ухода после покраски и салонных процедур с кератином. Можно применять каждый день как мужчинам, так и женщинам. Увлажняет и придает локонам и скальпу здоровье, обогащая питательными веществами и натуральными ингредиентами, полученными из плодов макадамии в сочетании с множеством других природных экстрактов. Средство хорошо подойдет чувствительной коже головы нормального и сухого типа, а также обладателем поврежденных и ломких волос.</p>","<p>Вспенить необходимое количество шампуня, нанести на мокрые пряди и скальп, сделать массаж и смыть теплой водой.&nbsp;</p>",KUNDAL,24,http://localhost/upload/products/KqOczxVyL8d2.webp
,"Лосьон для тела KUNDAL HONEY&MACADAMIA PURE BODY LOTION 500ML - WHITE MUSK","<h2>Лосьон для тела KUNDAL HONEY&amp;MACADAMIA PURE BODY LOTION 500ML - WHITE MUSK</h2>

<p>KUNDAL Moisturizing Refreshing Body Wash уделяет особое внимание применению более натуральных ингредиентов и меньшего количества искусственных добавок в рецептуре своей продукции.Гель для душа Kundal разработан для мягкого взаимодействия с кожей и обеспечивает индивидуальный подход для каждого типа кожи. Он содержит растительные ПАР, которые глубоко очищают поры от кожного себума, грязи и других естественных выделений, восстанавливая уровень влаги и мягкости кожи. В то же время медово-масляные комплексы питают дерму микроэлементами, которые ускоряют регенерацию после повреждений, борются со свободными радикалами, тонизируют и освежают кожу всего тела.Также, используя гель для душа Kundal, вы можете быть уверены, что уход за вашей кожей будет естественным и эффективным. Аромат геля создан на основе трех нотной композиции, которая дополняет впечатление от принятия душа и обеспечивает приятное ощущение на коже.Верхние ноты&nbsp;(цитрусовые, мандарин)Средние ноты&nbsp;(цветочные, лилия, жасмин, роза, иланг-иланг)Базовая нота&nbsp;(мускусная, древесная, ванильная)Основные активные ингредиенты:Состав содержит активные ингредиенты, которые обеспечивают различные преимущества. В частности, в состав геля входит экстракт меда &ndash; натуральный источник витаминов, аминокислот и антиоксидантов, которые обеспечивают интенсивное питание и восстановление обезвоженной кожи. Его использование приносит мгновенное облегчение и обеспечивает длительный увлажняющий эффект.Помимо таких компонентов меда, как сахара, аминокислоты, витамины и минералы, масло ореха макадамии обеспечивает эффективное увлажнение кожи, сохраняя ее естественный уровень свежести. Компонент пальмитолеиновой кислоты, входящий в состав этого масла, стимулирует обновление межклеточного вещества кожи, способствуя регенерации дермыКому подойдет:Подходит для всех типов кожи.</p>","<p>Нанесите соответствующее количество геля на кожу, вспеньте, а затем смойте водой</p>",KUNDAL,10,http://localhost/upload/products/Bkvfwg6BmeqR.webp
,"Лосьон для тела KUNDAL HONEY&MACADAMIA PURE BODY LOTION 500ML - BABY POWDER","<h2>Лосьон для тела KUNDAL HONEY&amp;MACADAMIA PURE BODY LOTION 500ML - BABY POWDER</h2>

<p>Состав содержит активные ингредиенты, которые обеспечивают различные преимущества. В частности, в состав геля входит экстракт меда &ndash; натуральный источник витаминов, аминокислот и антиоксидантов, которые обеспечивают интенсивное питание и восстановление обезвоженной кожи. Его использование приносит мгновенное облегчение и обеспечивает длительный увлажняющий эффект.Помимо таких компонентов меда, как сахара, аминокислоты, витамины и минералы, масло ореха макадамии обеспечивает эффективное увлажнение кожи, сохраняя ее естественный уровень свежести. Компонент пальмитолеиновой кислоты, входящий в состав этого масла, стимулирует обновление межклеточного вещества кожи, способствуя регенерации дермы.Верхние ноты&nbsp;(альдегид)Средние ноты&nbsp;(орхидея, фрезия, фиалка, цикламен, лилия, магнолия)Базовая нота&nbsp;(мускус, сандаловое дерево, ваниль)Основные активные ингредиенты:Состав содержит активные ингредиенты, которые обеспечивают различные преимущества. В частности, в состав геля входит экстракт меда &ndash; натуральный источник витаминов, аминокислот и антиоксидантов, которые обеспечивают интенсивное питание и восстановление обезвоженной кожи. Его использование приносит мгновенное облегчение и обеспечивает длительный увлажняющий эффект.Помимо таких компонентов меда, как сахара, аминокислоты, витамины и минералы, масло ореха макадамии обеспечивает эффективное увлажнение кожи, сохраняя ее естественный уровень свежести. Компонент пальмитолеиновой кислоты, входящий в состав этого масла, стимулирует обновление межклеточного вещества кожи, способствуя регенерации дермыКому подойдет:Подходит для всех типов кожи.</p>","<p>Нанесите соответствующее количество геля на кожу, вспеньте, а затем смойте водой.</p>",KUNDAL,17,http://localhost/upload/products/cFXq8epXrPtM.webp
,"Скраб для тела KUNDAL MACADAMIA&SUGAR BODY SCRUB 550G - WHITE MUSK","<h2>Скраб для тела KUNDAL MACADAMIA&amp;SUGAR BODY SCRUB 550G - WHITE MUSK</h2>

<p>Kundal Body Scrub &ndash; это роскошный пилинг, состоящий из 46% сахара, который отшелушивает ороговевшие клетки и делает кожу мягкой. Сахар и абрикосовые косточки отшелушивают кожу, не царапая ее, а мед и другие натуральные экстракты питают и увлажняют кожу.Продукт не содержит химические вещества и доступны в нескольких ароматах.Без парабенов, минеральных масел и сульфатов.Основные активные ингредиенты:Масло авокадо &mdash; одно из самых богатых масел, помогает уменьшить сухость кожи и увлажняет ее.порошок косточек абрикоса &ndash; нежно отшелушивает и делает кожу мягкой и бархатистой.46% питательного сахара &ndash; мягко и мягко отшелушивает.гликоевая кислота &ndash; образует слой влаги и сохраняет кожу мягкой.Кому подойдет:Возраст: 18+Тип кожи: сухая, раздраженная.</p>","<p>Нанесите на кожу и хорошо помассируйте круговыми движениями, затем тщательно смойте теплой водой.</p>",KUNDAL,19,http://localhost/upload/products/UaZBAshvYipo.webp
,"Скраб для тела KUNDAL MACADAMIA&SUGAR BODY SCRUB 550G - CHERRY BLOSSOM","<h2>Скраб для тела KUNDAL MACADAMIA&amp;SUGAR BODY SCRUB 550G - CHERRY BLOSSOM</h2>

<p>Пилинг тела нужно делать особенно тогда, когда вы чувствуете, что кожа теряет жизненные силы, обезвожена и сухая, а внешний вид эпидермиса перестал быть бархатистым.KUNDAL Macadamia &amp; Sugar Cherry Blossom Body Scrub &ndash; Скраб для тела с цветком макадамии и сахарной вишней, который питает, нежно и глубоко очищает.Этот продукт незаменим для подготовки кожи к ритуалу красоты, придания сияния за счет комбинации ингредиентов с отшелушивающим и смягчающим действием.Аромат вишневого цветаВерхние ноты-лимон, апельсин, малина, ягодыСредние ноты: роза, гелиотроп, анис, лилия.Базовые ноты-Сахар, Древесина, Мускус.Тонкий, сияющий аромат благодаря сочетанию цветочных нот розы и малины, которые создают изысканный характер этого продукта, дополняется легким бризом цитрусовых, а анисовые аккорды обогащают и завершают его.Основные активные ингредиенты:Масла макадамии &ndash; обладают регенерирующими свойствами, защищают от окислительного стресса, обладают омолаживающим эффектом и очень эффективно лечат целлюлит.Экстракт цветков вишни &ndash; содержит компоненты, придающие мягкость, удаляющие омертвевшую кожу, помогающие устранить сухость, борющиеся с шелушением и шероховатостью.Подходит для:Возраст: 18+Тип кожи: сухая.</p>","<p>Нанести на кожу и хорошо помассировать круговыми движениями, затем тщательно смыть теплой водой.</p>",KUNDAL,16,http://localhost/upload/products/7Hb7d9es5Lwk.webp
,"Скраб для тела KUNDAL MACADAMIA&SUGAR BODY SCRUB 550G - PINK GRAPEFRUIT","<h2>Скраб для тела KUNDAL MACADAMIA&amp;SUGAR BODY SCRUB 550G - PINK GRAPEFRUIT</h2>

<p>Часто отшелушиваемая кожа способна более эффективно впитывать активные ингредиенты из средств по уходу, наносимых впоследствии.Со скрабом для тела Kundal Macadamia&amp;Sugar Body Scrub Розовый грейпфрут эффективность и удовольствие объединяются в кремовой формуле, идеально подходящей для любого типа кожи.Продукт обеспечивает деликатное, но глубокое отшелушивание эпидермиса, делая его подтянутым и мягким, сияющим и бархатистым. В то же время он способствует регенерации клеток, регулирует водно-липидный баланс и очищает от накопившихся загрязнений.Аромат розового грейпфрутаВерхние ноты: Grapefruit, Peach, Yuza, PineappleСредние ноты: Orchid, RoseБазовые ноты &ndash; Cedarwood.Освежающий аромат, который окутает вашу кожу свежестью. Он начинается со свежих нот грейпфрута и персика, средние ноты орхидеи дополняются кедровым деревом, завершающим композицию и окутывающим нежностью вашу кожу.Основные активные ингредиенты:Масло ши &ndash; смягчающее средство, интенсивно увлажняющее кожу. Обладает регенерирующим, успокаивающим действием на кожу и богат антиоксидантами.Глицерин &ndash; многофункциональный ингредиент для здоровой и упругой кожи. Оптимизирует увлажнение кожи, защищает от внешних факторов и успокаивает раздраженную кожу.Масло семян макадамии &ndash; богато успокаивающими и питательными жирными кислотами. Отличное масло для сухой кожи.Кому подойдет:Возраст: 18+Тип кожи: сухая, раздраженная.</p>","<p>Нанесите на кожу и хорошо помассируйте круговыми движениями, затем тщательно смойте теплой водой.</p>

<p><img alt="""" src=""https://admin.okc.uz/upload/1686220227.png"" style=""height:998px; width:910px"" /></p>",KUNDAL,18,http://localhost/upload/products/7vcfSopPCp4r.webp
,"Гель для душа KUNDAL HOMME CLEANSER 300ML - HERB BERGAMOT","<h2>Гель для душа KUNDAL HOMME CLEANSER 300ML - HERB BERGAMOT</h2>

<p>Kundal Homme Cleanser Herb Bergamot мягко тонизирует и расслабляет кожу тела после напряженного дня или после занятий спортом. Уникальная формула продукта обогащена различными экстрактами, которые эффективно увлажняют кожу, регенерируют и расслабляют каждую клеточку тела.Приятный аромат продукта балует эпидермис, а комплекс витаминов и минералов в составе дарит ощущение свежести и комфорта.Преимущества:Антибактериальный 99,9% (бактерии Candida, кишечная палочка, золотистый стафилококк)Проверено на гипоаллергенность.Подходит для интимной гигиены.Также рекомендуется:При сидячей работе.При повышенной потливостиПосле занятий активным спортом.Основные активные ингредиенты:Экстракт бергамота регенерирует клетки эпидермиса, охлаждает и освежает, придает коже тонус, помогает взбодрить кожу.Экстракт листьев яблочной мяты охлаждают и освежает, придают коже тонус.Также, средство содержит чистящий ингредиент растительного происхождения, извлеченный из плодов кокоса, который мягко и бережно очищает чувствительные участки кожи.Натуральные очищающие ингредиенты и густая пена тщательно удаляют загрязнения, защищают от зуда, проблем с кожей и неприятного запаха, охлаждает и освежает.Кому подойдет:&ndash; Тип кожи: сухая, жирная, комбинированная, нормальная&ndash; Возраст:Подростки (12-17 лет)Молодая кожа (18-25 лет)Кожа взрослого человека (26-39 лет)Зрелая кожа (40-79 лет)&ndash; Состояние кожи: сухая, нормальная.</p>","<p>Нанесите умеренное количество продукта на тело и хорошо вспеньте. Наконец, смойте теплой водой.</p>",KUNDAL,22,http://localhost/upload/products/52RFV5qzfqYM.webp
,"Средство для интимной гигиены KUNDAL FEMININE CLEANSER 300ML - BERGAMOT","<h2>Средство для интимной гигиены KUNDAL FEMININE CLEANSER 300ML - BERGAMOT</h2>

<p>KUNDAL Pure and Safe Feminine Wash (Bergamot) &ndash; это интимное очищающее средство с низким pH5,5, содержащее 99,9% натуральных ингредиентов из EWG GREEN GRADE.Близкий к естественному pH кожи и содержащий фермент Lactobacillus lysate обеспечивает сбалансированный уход за кожей. Нормализует и поддерживает здоровый кислотно-щелочной баланс, укрепляет естественный защитный барьер кожи и нейтрализует жесткое воздействие проточной воды.Ароматные ноты бергамота:Цитрус (содержит масло кожуры бергамота, масло кожуры апельсина, масло цитронеллы и масло плодов перца).Основные активные ингредиенты:Натуральные экстракты, содержащиеся в продукте, имеют в составе растительную основу и подходят для бережного и здорового ухода:-Экстракт оуттунии &ndash; успокаивает и увлажняет кожу.-Экстракт корня женьшеня панацеи содержит сапонин, который полезен для здоровья кожи.-Экстракт коры Morus alba &ndash; лекарственное сырье, называемое корнем ежевики, очень популярное в восточной медицине, помогает успокоить и защитить кожу.-Экстракты азиатского подорожника, листьев мяты, листьев душицы, листьев кипариса помогают успокоить и увлажнить кожу, обеспечивая ощущение свежести и контролируя баланс влаги.-Содержит 17 растительных экстрактов для естественного увлажнения.-Также содержит растительный очищающий агент, экстрагированный из плодов кокоса, который мягко очищает чувствительные участки кожи.Kundal Feminine Wash клинически протестирован:-Дерматологически протестировано и признано безопасным для чувствительной кожи.-Не тестируется на животных.-Веганская косметика.-Без феноксиэтанола, бензофенона, CMIT, MIT, триклозана и 7 парабеновКому подойдет:Для всех типов кожи</p>","<p>1. Наберите средство в руки 2-3 раза во время принятия душа.2. Сделайте достаточное количество пены и используйте ее для интимной зоны3. Аккуратно смойте водой</p>",KUNDAL,23,http://localhost/upload/products/MwjCTlt1ylmd.webp
,"Крем для рук KUNDAL SHEA BUTTER & MACADAMIA PURE HAND CREAM AROMA EDITION 50ML - JASMINE WOODY","<h2>Крем для рук KUNDAL SHEA BUTTER &amp; MACADAMIA PURE HAND CREAM AROMA EDITION 50ML - JASMINE WOODY</h2>

<p>KUNDAL Jasmine Woody Shea Butter &amp; Macadamia Hand Cream предназначен для интенсивного ухода за руками и ногтями, помогает поддерживать уровень влажности кожи, защищает от обветривания и раздражения и обеспечивает мгновенное облегчение сухости рук.Крем имеет нежирную текстуру, которая легко впитывается. Этот суперувлажняющий крем помогает укрепить естественный защитный барьер кожи, придавая рукам легкую бархатистость и деликатный аромат экзотики и сладости.Основные активные ингредиенты:Формула содержит натуральные, органические ингредиенты:Масло ши&nbsp;&ndash; питает и увлажняет сухие и потрескавшиеся руки.Масло ореха макадамии&nbsp;&ndash; глубоко проникает в кожу, питает и предотвращает стянутость, сухость и шелушение. Сохраняет кожу эластичной.Масло жожоба&nbsp;&ndash; придает сияние, эластичность и осветляет тон кожи.Масло арганы&nbsp;&ndash; защищает руки и ногти благодаря витаминам, содержащимся в этом орехе.Миндальное масло&nbsp;&ndash; богато витаминами, минералами и насыщенными жирными кислотами, которые вместе образуют барьер на коже рук и препятствуют испарению воды с поверхности кожи.7 натуральных органических экстрактов:Горная арника&nbsp;&ndash; предотвращает сухость;Алоэ Вера&nbsp;&ndash; успокаивает и защищает;Растение портулак&nbsp;&ndash; бархатисто смягчает кожу;Солодка (солодка гладкая)&nbsp;&ndash; повышает иммунитет;Зеленый чай&nbsp;&ndash; очищает;Плукха&nbsp;&ndash; успокаивает и улучшает текстуру кожи;Спирулина Максима&nbsp;&ndash; питает кожу.Кому подойдет:Подходит для всех типов кожи</p>","<p>Нанесите соответствующее количество крема на чистую, сухую кожу рук, тщательно массируя.</p>",KUNDAL,33,http://localhost/upload/products/QMzMFt0ERS5w.webp
,"Бомбочки для ванны KUNDAL BATH BOMB SPACE COLLECTION 200G 4EA","<h2>Бомбочки для ванны KUNDAL BATH BOMB SPACE COLLECTION 200G 4EA&nbsp;</h2>

<p>Для очаровательных любителей расслабляющих ванн восхитительные бомбочки от Kundal станут настоящей находкой.&nbsp;Они содержат живительное масло сладкого миндаля, благотворно влияющее на кожу.&nbsp;Щедро насыщает эпидермис влагой, питательными веществами и регенерирующими микроэлементами.&nbsp;Натуральный ингредиент мягко смягчает, эффективно укрепляет и нежно успокаивает.&nbsp;Способствует стабилизации течения обмена веществ, улучшению кровообращения и активному обновлению клеток.Концентрированный витамин Е, входящий в состав продукта, является мощным природным антиоксидантом и уменьшает выраженность признаков усталости в эпидермальном слое.&nbsp;Разглаживает морщины, стимулирует синтез коллагена и повышает тонус кожи.&nbsp;Морская соль уменьшает интенсивность работы сальных желез и оказывает антисептическое действие.&nbsp;Помимо превосходных ухаживающих свойств, бомбочки обладают волнующим ароматом.&nbsp;Они снимают психоэмоциональное напряжение, борются с депрессией и вызывают позитивные мысли.</p>","<p>Опустите бомбочку в наполненную ванну и подождите, пока она растворится.</p>",KUNDAL,99,http://localhost/upload/products/diuG15alHQ37.jpg
,"Зубная паста KUNDAL LIME SALT REFRESHING TOOTHPASTE 150G 3EA","<h2>Зубная паста KUNDAL LIME SALT REFRESHING TOOTHPASTE 150G 3EA</h2>

<p>Улыбка означает уверенность в себе, а привлекательные зубы &ndash; это результат гигиенического ритуала, выполненного по правилам. Освежающая зубная паста Kundal Refreshing Toothpaste Lime Salt содержит 94,35% натуральных ингредиентов.Паста тщательно, но бережно очищает зубы, мягко отбеливает, устраняет излишнюю чувствительность дёсен и борется с неприятным запахом изо рта.Натуральная зубная паста укрепляет зубы, тщательно очищает и справляет с неприятным запахом, снижает кровоточивость и чувствительность дёсен, помогает в лечении различных заболеваний полости рта и не вызывает аллергии.Натуральный подсластитель делает пасту безопасной.Основные активные ингредиенты:Bитамин Е, предотвращающий заболевания десен и появление пародонта.Благодаря содержанию фтора эффективно предотвращает образование кариеса.экстрак зеленого чая оказывает успокаивающее и противовоспалительное действие на десны.Кому подойдет:Возраст: 6+</p>","<p>Нанесите необходимое количество пасты на зубную щетку. Тщательно чистите зубы в течение 2 минут. Прополощите рот водой.</p>",KUNDAL,4,http://localhost/upload/products/6AYzFYnhJvtQ.webp
